"negot3","negot4","date1","survey_year"
1,1,230,2013
2,3,230,2013
3,3,230,2013
2,3,230,2013
2,3,230,2013
1,1,230,2013
1,2,230,2013
3,3,230,2013
4,4,230,2013
2,3,230,2013
2,3,230,2013
3,4,230,2013
2,2,230,2013
4,4,230,2013
1,1,230,2013
2,3,230,2013
2,4,230,2013
4,3,230,2013
1,2,230,2013
3,4,230,2013
2,3,230,2013
1,2,230,2013
2,2,230,2013
1,1,230,2013
4,4,230,2013
2,3,230,2013
1,2,230,2013
1,2,230,2013
1,3,230,2013
3,3,230,2013
2,3,230,2013
2,2,230,2013
3,4,230,2013
2,4,230,2013
2,4,230,2013
2,4,230,2013
2,2,230,2013
1,2,230,2013
3,4,230,2013
1,2,230,2013
2,2,230,2013
2,3,230,2013
3,3,230,2013
2,3,230,2013
2,2,230,2013
2,2,230,2013
3,3,230,2013
3,4,230,2013
3,4,230,2013
1,2,230,2013
3,3,230,2013
1,NA,230,2013
4,4,230,2013
3,4,230,2013
2,3,230,2013
1,2,230,2013
2,3,230,2013
2,NA,230,2013
1,4,230,2013
2,4,230,2013
2,3,230,2013
4,NA,230,2013
1,1,230,2013
1,1,230,2013
1,1,230,2013
2,2,230,2013
1,1,230,2013
1,2,230,2013
2,4,230,2013
4,4,230,2013
1,2,230,2013
2,3,230,2013
1,3,230,2013
4,4,230,2013
1,3,230,2013
4,4,230,2013
1,1,230,2013
2,2,230,2013
2,1,230,2013
4,4,230,2013
4,4,230,2013
2,4,230,2013
2,2,230,2013
2,3,230,2013
2,3,230,2013
4,4,230,2013
4,4,230,2013
2,4,230,2013
1,2,230,2013
1,2,230,2013
1,1,230,2013
4,4,230,2013
1,1,230,2013
4,4,230,2013
1,4,230,2013
1,1,230,2013
1,4,230,2013
1,1,230,2013
3,3,230,2013
1,3,230,2013
4,4,230,2013
2,4,230,2013
1,2,230,2013
1,1,230,2013
2,2,230,2013
2,3,230,2013
4,4,230,2013
1,4,230,2013
4,4,230,2013
2,3,230,2013
1,1,230,2013
2,3,230,2013
1,3,230,2013
1,1,230,2013
1,4,230,2013
2,4,230,2013
1,2,230,2013
1,1,230,2013
1,2,230,2013
2,2,230,2013
2,NA,230,2013
1,2,230,2013
1,2,230,2013
2,2,230,2013
2,3,230,2013
2,3,230,2013
2,3,230,2013
1,1,230,2013
1,1,230,2013
2,1,230,2013
2,2,230,2013
1,2,230,2013
1,1,230,2013
1,2,230,2013
4,4,230,2013
1,2,230,2013
2,4,230,2013
2,2,230,2013
1,4,230,2013
2,4,230,2013
4,4,230,2013
1,2,230,2013
1,1,230,2013
2,3,230,2013
2,4,230,2013
1,1,230,2013
2,2,230,2013
1,1,230,2013
3,4,230,2013
2,2,230,2013
2,3,230,2013
4,4,230,2013
1,2,230,2013
4,4,230,2013
1,3,230,2013
1,3,230,2013
1,3,230,2013
2,1,230,2013
1,2,230,2013
3,4,230,2013
4,4,230,2013
2,3,230,2013
1,2,230,2013
4,4,230,2013
2,3,230,2013
1,4,230,2013
2,4,230,2013
1,3,230,2013
4,4,230,2013
1,2,230,2013
4,4,230,2013
1,2,230,2013
2,2,230,2013
2,3,230,2013
2,2,230,2013
1,4,230,2013
1,3,230,2013
2,3,230,2013
1,1,230,2013
3,4,230,2013
2,3,230,2013
2,4,230,2013
4,4,230,2013
3,3,230,2013
2,3,230,2013
3,4,230,2013
1,3,230,2013
1,3,230,2013
2,3,230,2013
3,4,230,2013
3,4,230,2013
2,3,230,2013
2,4,230,2013
3,4,230,2013
2,3,230,2013
3,4,230,2013
1,1,230,2013
1,2,230,2013
1,2,230,2013
2,3,230,2013
2,3,230,2013
2,3,230,2013
2,3,230,2013
2,4,230,2013
2,2,230,2013
1,1,230,2013
4,4,230,2013
2,4,230,2013
1,1,230,2013
2,3,230,2013
4,4,230,2013
1,NA,230,2013
2,2,230,2013
2,4,230,2013
2,NA,230,2013
1,NA,230,2013
1,2,230,2013
2,3,230,2013
1,2,230,2013
2,2,230,2013
3,4,230,2013
1,4,230,2013
1,NA,230,2013
2,4,230,2013
2,2,230,2013
2,4,230,2013
1,1,230,2013
4,4,230,2013
1,2,230,2013
2,3,230,2013
1,2,230,2013
3,2,230,2013
2,3,230,2013
1,1,230,2013
2,3,230,2013
2,3,230,2013
4,4,230,2013
1,2,230,2013
3,4,230,2013
2,4,230,2013
1,1,230,2013
1,4,230,2013
1,1,230,2013
1,2,230,2013
2,4,230,2013
2,3,230,2013
4,4,230,2013
2,3,230,2013
1,3,230,2013
4,4,230,2013
2,2,230,2013
1,2,230,2013
2,4,230,2013
1,2,230,2013
1,4,230,2013
4,1,230,2013
2,3,230,2013
1,2,230,2013
1,2,230,2013
4,4,230,2013
1,3,230,2013
4,4,230,2013
4,4,230,2013
4,4,230,2013
1,2,230,2013
4,4,231,2013
2,2,231,2013
2,3,231,2013
2,3,231,2013
1,3,231,2013
1,2,231,2013
2,3,231,2013
4,4,231,2013
1,2,231,2013
2,3,231,2013
2,2,231,2013
3,4,231,2013
3,4,231,2013
1,2,231,2013
1,2,231,2013
4,4,231,2013
2,2,231,2013
1,2,231,2013
1,NA,231,2013
2,3,231,2013
1,1,231,2013
3,4,231,2013
1,2,231,2013
4,4,231,2013
2,1,231,2013
2,4,231,2013
2,2,231,2013
1,2,231,2013
2,4,231,2013
1,1,231,2013
1,1,231,2013
2,4,231,2013
3,4,231,2013
2,4,231,2013
1,2,231,2013
2,4,231,2013
4,4,231,2013
2,3,231,2013
4,4,231,2013
2,2,231,2013
2,3,231,2013
4,4,231,2013
1,4,231,2013
1,1,231,2013
1,1,231,2013
2,4,231,2013
2,3,231,2013
2,4,231,2013
2,3,231,2013
1,1,231,2013
2,3,231,2013
2,3,231,2013
1,3,231,2013
3,2,231,2013
4,4,231,2013
1,4,231,2013
1,2,231,2013
1,2,231,2013
1,1,231,2013
3,4,231,2013
4,4,231,2013
2,2,231,2013
1,3,231,2013
4,2,231,2013
2,4,231,2013
1,4,231,2013
1,1,231,2013
2,2,231,2013
4,4,231,2013
3,4,231,2013
1,NA,231,2013
1,4,231,2013
3,4,231,2013
2,3,231,2013
2,3,231,2013
1,3,231,2013
2,4,231,2013
2,3,231,2013
2,3,231,2013
4,4,231,2013
1,3,231,2013
2,4,231,2013
2,4,231,2013
1,2,231,2013
1,4,231,2013
2,4,231,2013
2,2,231,2013
2,3,231,2013
1,1,231,2013
1,4,231,2013
2,2,231,2013
2,3,231,2013
2,3,231,2013
1,3,231,2013
3,4,231,2013
3,4,231,2013
2,4,231,2013
2,2,231,2013
1,3,231,2013
2,4,231,2013
1,2,231,2013
1,4,231,2013
2,3,231,2013
2,4,231,2013
3,3,231,2013
1,3,231,2013
1,1,231,2013
2,3,231,2013
2,3,231,2013
2,4,231,2013
1,2,231,2013
2,2,231,2013
2,4,231,2013
1,2,231,2013
1,1,231,2013
2,2,231,2013
1,2,231,2013
1,2,231,2013
2,2,231,2013
4,4,231,2013
1,2,231,2013
1,1,231,2013
2,3,231,2013
4,4,231,2013
2,4,231,2013
1,2,231,2013
2,2,231,2013
1,3,231,2013
1,2,231,2013
1,2,231,2013
1,2,231,2013
4,4,231,2013
2,3,231,2013
2,3,231,2013
2,3,231,2013
2,4,231,2013
2,4,231,2013
1,2,231,2013
2,4,231,2013
1,4,231,2013
1,3,231,2013
2,4,231,2013
4,3,231,2013
2,4,231,2013
1,2,231,2013
2,3,231,2013
3,4,231,2013
3,3,231,2013
4,4,231,2013
2,3,231,2013
2,4,231,2013
2,2,231,2013
2,3,231,2013
3,3,231,2013
3,3,231,2013
2,3,231,2013
1,3,231,2013
1,2,231,2013
1,2,231,2013
1,3,231,2013
2,4,231,2013
1,2,231,2013
2,4,231,2013
4,4,231,2013
1,1,231,2013
1,1,231,2013
1,1,231,2013
3,4,231,2013
2,2,231,2013
3,4,231,2013
3,4,231,2013
1,2,231,2013
1,2,231,2013
1,2,231,2013
4,4,231,2013
1,1,231,2013
2,2,231,2013
4,4,231,2013
1,1,231,2013
4,4,231,2013
3,3,231,2013
3,4,231,2013
2,2,231,2013
1,2,231,2013
2,3,231,2013
2,2,231,2013
1,3,231,2013
1,2,231,2013
2,4,231,2013
2,2,231,2013
2,4,231,2013
2,3,231,2013
1,2,231,2013
2,NA,231,2013
1,2,231,2013
1,1,231,2013
2,4,231,2013
2,2,231,2013
3,3,231,2013
2,4,231,2013
3,4,231,2013
1,2,231,2013
3,4,231,2013
2,2,231,2013
3,4,231,2013
3,4,231,2013
2,4,231,2013
2,1,231,2013
3,4,231,2013
4,4,231,2013
4,4,231,2013
2,4,231,2013
2,3,231,2013
2,4,231,2013
1,1,231,2013
2,4,231,2013
1,2,231,2013
4,4,231,2013
1,3,231,2013
1,2,231,2013
2,3,231,2013
2,2,231,2013
2,4,231,2013
3,4,231,2013
2,4,231,2013
3,3,231,2013
2,3,231,2013
1,2,231,2013
4,4,231,2013
3,4,231,2013
4,4,231,2013
2,4,231,2013
4,4,231,2013
2,1,231,2013
2,3,231,2013
2,2,231,2013
2,4,231,2013
4,4,231,2013
1,2,231,2013
2,2,231,2013
1,3,231,2013
2,4,231,2013
2,3,231,2013
2,3,231,2013
1,3,231,2013
4,2,231,2013
2,3,231,2013
2,3,231,2013
3,4,231,2013
3,3,231,2013
4,4,231,2013
1,2,231,2013
2,3,231,2013
1,4,231,2013
2,NA,231,2013
4,4,231,2013
4,4,231,2013
3,4,231,2013
1,2,231,2013
2,4,231,2013
2,2,231,2013
3,3,231,2013
4,4,231,2013
1,2,231,2013
1,3,231,2013
2,4,231,2013
2,4,231,2013
4,4,231,2013
1,1,231,2013
2,2,231,2013
2,4,231,2013
3,4,231,2013
2,3,231,2013
4,4,231,2013
2,4,231,2013
1,1,231,2013
4,4,231,2013
1,4,231,2013
2,2,231,2013
4,4,231,2013
2,4,231,2013
3,4,231,2013
2,3,231,2013
1,2,231,2013
1,1,231,2013
2,3,231,2013
3,4,231,2013
1,2,231,2013
2,2,231,2013
1,4,231,2013
2,2,231,2013
1,2,231,2013
2,2,231,2013
1,3,231,2013
3,4,231,2013
4,4,231,2013
1,3,231,2013
1,2,231,2013
2,3,231,2013
1,4,231,2013
4,4,231,2013
2,2,231,2013
2,3,231,2013
3,4,231,2013
3,4,231,2013
4,4,231,2013
2,3,231,2013
2,3,231,2013
2,2,231,2013
2,3,231,2013
2,2,231,2013
3,3,231,2013
4,4,231,2013
2,3,231,2013
1,3,231,2013
4,4,231,2013
1,1,231,2013
2,2,231,2013
2,4,231,2013
2,2,231,2013
1,2,231,2013
1,2,231,2013
2,3,231,2013
2,3,231,2013
2,2,231,2013
4,4,231,2013
1,2,231,2013
1,2,231,2013
3,4,231,2013
3,3,231,2013
2,2,231,2013
1,4,231,2013
2,3,231,2013
3,3,231,2013
2,3,231,2013
4,4,231,2013
2,3,231,2013
1,2,231,2013
4,4,231,2013
2,3,231,2013
2,3,231,2013
2,4,231,2013
2,2,231,2013
2,2,231,2013
2,NA,231,2013
2,3,231,2013
2,3,231,2013
3,3,231,2013
3,4,231,2013
1,3,231,2013
2,1,231,2013
1,2,231,2013
4,3,231,2013
2,4,231,2013
1,3,231,2013
1,3,231,2013
2,3,231,2013
3,4,231,2013
4,4,231,2013
1,4,231,2013
2,3,231,2013
3,4,231,2013
3,4,231,2013
2,3,231,2013
1,2,231,2013
2,3,231,2013
1,2,231,2013
2,4,231,2013
2,2,231,2013
2,2,231,2013
1,1,231,2013
3,4,231,2013
2,4,231,2013
4,4,231,2013
3,4,231,2013
1,3,231,2013
3,3,231,2013
4,4,231,2013
1,4,231,2013
2,3,231,2013
1,1,231,2013
3,3,231,2013
2,3,231,2013
1,4,231,2013
1,2,231,2013
4,4,231,2013
4,4,231,2013
3,4,231,2013
1,2,231,2013
1,2,231,2013
1,4,231,2013
3,3,231,2013
2,3,231,2013
2,4,231,2013
3,4,231,2013
3,4,231,2013
3,4,231,2013
2,3,231,2013
1,2,231,2013
4,4,231,2013
3,3,231,2013
2,4,231,2013
2,3,231,2013
4,4,231,2013
1,4,231,2013
1,4,231,2013
4,4,231,2013
1,3,231,2013
4,4,231,2013
4,4,231,2013
4,4,231,2013
3,4,231,2013
3,3,231,2013
4,4,231,2013
2,2,231,2013
3,4,231,2013
1,2,231,2013
1,4,231,2013
3,4,231,2013
2,3,231,2013
3,3,231,2013
4,4,231,2013
2,2,231,2013
3,4,231,2013
4,NA,231,2013
2,3,231,2013
1,2,231,2013
1,2,231,2013
3,4,231,2013
4,4,231,2013
3,4,231,2013
2,2,231,2013
3,4,231,2013
3,4,231,2013
4,4,231,2013
1,3,231,2013
2,3,231,2013
4,4,231,2013
2,2,231,2013
3,4,231,2013
3,4,231,2013
2,2,231,2013
4,4,231,2013
2,4,231,2013
2,4,231,2013
2,3,231,2013
1,2,231,2013
3,4,231,2013
1,3,231,2013
4,4,231,2013
3,3,231,2013
2,4,231,2013
1,4,231,2013
4,4,231,2013
3,4,231,2013
1,3,231,2013
1,4,231,2013
3,4,231,2013
3,4,231,2013
4,4,231,2013
1,4,231,2013
2,3,231,2013
2,3,231,2013
3,4,231,2013
2,2,231,2013
2,3,231,2013
2,3,231,2013
2,3,231,2013
4,4,231,2013
2,3,231,2013
2,1,231,2013
3,4,231,2013
1,2,231,2013
3,4,231,2013
3,4,231,2013
3,4,231,2013
3,2,231,2013
2,4,231,2013
4,4,232,2013
2,2,232,2013
4,4,232,2013
2,3,232,2013
1,4,232,2013
3,4,232,2013
4,4,232,2013
3,3,232,2013
1,4,232,2013
2,3,232,2013
3,4,232,2013
3,4,232,2013
4,4,232,2013
1,3,232,2013
4,4,232,2013
2,3,232,2013
4,4,232,2013
2,3,232,2013
3,3,232,2013
1,1,232,2013
4,4,232,2013
3,4,232,2013
3,4,232,2013
4,4,232,2013
2,4,232,2013
4,4,232,2013
2,2,232,2013
3,3,232,2013
2,4,232,2013
1,4,232,2013
4,4,232,2013
2,4,232,2013
1,4,232,2013
1,3,232,2013
4,4,232,2013
3,4,232,2013
3,4,232,2013
4,4,232,2013
1,4,232,2013
4,4,232,2013
2,2,232,2013
4,4,232,2013
3,4,232,2013
4,4,232,2013
3,4,232,2013
4,4,232,2013
4,4,232,2013
3,4,232,2013
3,4,232,2013
2,4,232,2013
3,4,232,2013
2,3,232,2013
4,4,232,2013
4,4,232,2013
2,4,232,2013
1,1,232,2013
4,4,232,2013
2,4,232,2013
3,4,232,2013
4,4,232,2013
4,4,232,2013
1,1,232,2013
1,3,232,2013
3,4,232,2013
4,4,232,2013
4,4,232,2013
2,2,232,2013
1,3,232,2013
4,4,232,2013
3,4,232,2013
4,4,232,2013
3,3,232,2013
2,4,232,2013
2,4,232,2013
3,3,232,2013
4,4,232,2013
2,2,232,2013
4,4,232,2013
4,4,232,2013
3,2,232,2013
4,4,232,2013
4,4,232,2013
4,4,232,2013
3,4,232,2013
4,4,232,2013
3,4,232,2013
4,4,232,2013
4,3,232,2013
1,3,232,2013
1,4,232,2013
4,4,232,2013
4,4,232,2013
2,3,232,2013
1,2,232,2013
2,3,232,2013
1,1,232,2013
2,3,232,2013
3,3,232,2013
4,4,232,2013
4,4,232,2013
4,4,232,2013
3,3,232,2013
4,4,232,2013
4,4,232,2013
2,3,232,2013
1,4,232,2013
2,4,232,2013
2,2,232,2013
3,3,232,2013
4,4,232,2013
4,4,232,2013
2,4,232,2013
2,4,232,2013
4,4,232,2013
4,4,232,2013
1,2,232,2013
2,3,232,2013
4,4,232,2013
3,4,232,2013
4,4,232,2013
4,4,232,2013
2,4,232,2013
2,2,232,2013
1,4,232,2013
1,2,232,2013
4,4,232,2013
1,1,232,2013
2,2,232,2013
2,3,232,2013
2,3,232,2013
4,4,232,2013
4,2,232,2013
3,3,232,2013
4,4,232,2013
1,3,232,2013
3,3,232,2013
2,4,232,2013
3,3,232,2013
4,4,232,2013
2,3,232,2013
1,3,232,2013
2,4,232,2013
4,4,232,2013
4,3,232,2013
1,4,232,2013
2,4,232,2013
1,3,232,2013
2,4,232,2013
4,4,232,2013
2,4,232,2013
2,3,232,2013
2,2,232,2013
2,3,232,2013
3,3,232,2013
3,4,232,2013
2,3,232,2013
3,4,232,2013
2,3,232,2013
1,4,232,2013
2,3,232,2013
1,3,232,2013
3,4,232,2013
3,4,232,2013
2,4,232,2013
4,4,232,2013
3,4,232,2013
1,3,232,2013
2,4,232,2013
2,3,232,2013
4,4,232,2013
3,4,232,2013
3,4,232,2013
2,4,232,2013
2,2,232,2013
2,4,232,2013
2,3,232,2013
2,4,232,2013
1,2,232,2013
4,4,232,2013
3,4,232,2013
1,2,232,2013
1,3,232,2013
3,2,232,2013
4,4,232,2013
2,2,232,2013
2,4,232,2013
1,2,232,2013
2,4,232,2013
4,4,232,2013
4,4,232,2013
2,4,232,2013
1,3,232,2013
2,3,232,2013
2,3,232,2013
4,4,232,2013
3,4,232,2013
4,4,232,2013
2,2,232,2013
2,4,232,2013
3,4,232,2013
3,4,232,2013
3,4,232,2013
2,2,232,2013
2,3,232,2013
2,3,232,2013
4,4,232,2013
1,3,232,2013
1,3,232,2013
3,4,232,2013
2,4,232,2013
2,3,232,2013
2,4,232,2013
1,4,232,2013
2,3,232,2013
1,2,232,2013
2,3,232,2013
3,4,232,2013
3,4,232,2013
4,3,232,2013
4,4,232,2013
4,4,232,2013
2,4,232,2013
2,2,232,2013
2,2,232,2013
2,4,232,2013
2,3,232,2013
3,4,232,2013
4,4,232,2013
2,3,232,2013
2,4,232,2013
2,3,232,2013
2,4,232,2013
1,2,232,2013
1,3,232,2013
1,2,232,2013
1,4,232,2013
2,2,232,2013
2,3,232,2013
2,3,232,2013
4,4,232,2013
1,1,232,2013
1,1,232,2013
1,4,232,2013
1,3,232,2013
1,3,232,2013
1,3,232,2013
2,3,232,2013
2,4,232,2013
1,4,232,2013
2,4,232,2013
3,4,232,2013
1,1,232,2013
1,3,232,2013
2,2,232,2013
2,4,232,2013
4,4,232,2013
1,4,232,2013
1,3,232,2013
4,4,232,2013
1,3,232,2013
1,3,232,2013
2,2,232,2013
2,4,232,2013
2,3,232,2013
2,4,232,2013
1,3,232,2013
1,4,232,2013
2,3,232,2013
1,3,232,2013
4,4,232,2013
2,3,232,2013
1,2,232,2013
4,4,232,2013
1,1,232,2013
1,4,232,2013
2,3,232,2013
1,2,232,2013
1,3,232,2013
2,2,232,2013
3,4,232,2013
1,2,232,2013
1,2,232,2013
2,2,232,2013
3,3,232,2013
2,4,232,2013
2,2,232,2013
1,2,232,2013
1,4,232,2013
1,NA,232,2013
2,3,232,2013
2,4,232,2013
1,2,232,2013
2,2,232,2013
1,4,232,2013
2,3,232,2013
1,2,232,2013
1,3,232,2013
1,4,232,2013
1,1,232,2013
2,4,232,2013
2,3,232,2013
1,4,232,2013
2,3,232,2013
2,2,232,2013
2,4,232,2013
2,2,232,2013
2,2,232,2013
2,3,232,2013
2,3,232,2013
2,3,232,2013
1,2,232,2013
2,3,232,2013
2,2,232,2013
1,2,232,2013
2,2,232,2013
2,2,232,2013
2,NA,232,2013
2,3,232,2013
2,4,232,2013
1,3,232,2013
1,2,232,2013
1,2,232,2013
2,4,232,2013
1,2,232,2013
1,1,232,2013
1,2,232,2013
2,2,232,2013
2,1,232,2013
1,NA,232,2013
1,4,232,2013
2,3,232,2013
2,3,232,2013
2,3,232,2013
1,3,232,2013
1,4,232,2013
1,1,232,2013
1,1,232,2013
3,3,232,2013
1,3,232,2013
4,4,232,2013
1,3,232,2013
1,2,232,2013
1,1,232,2013
2,3,232,2013
1,2,232,2013
1,4,232,2013
2,1,232,2013
2,3,232,2013
2,4,232,2013
4,4,232,2013
1,2,232,2013
2,2,232,2013
2,3,232,2013
3,4,232,2013
1,1,232,2013
2,2,232,2013
1,3,232,2013
1,2,232,2013
1,2,232,2013
4,4,232,2013
2,2,232,2013
1,2,232,2013
1,3,232,2013
1,2,232,2013
1,2,232,2013
2,3,232,2013
2,3,232,2013
1,3,232,2013
1,2,232,2013
1,1,232,2013
2,4,232,2013
2,3,232,2013
2,3,232,2013
1,1,232,2013
1,2,232,2013
1,2,232,2013
1,1,232,2013
1,2,232,2013
2,3,232,2013
1,3,232,2013
2,2,232,2013
4,4,232,2013
1,1,232,2013
1,2,232,2013
2,3,232,2013
2,2,232,2013
1,3,232,2013
1,4,232,2013
3,3,232,2013
1,2,232,2013
1,1,232,2013
2,3,232,2013
4,2,232,2013
1,4,232,2013
1,2,232,2013
1,3,232,2013
1,2,232,2013
1,3,232,2013
2,2,232,2013
1,3,232,2013
1,2,232,2013
2,3,232,2013
1,1,232,2013
3,4,232,2013
1,2,232,2013
1,2,232,2013
1,3,232,2013
1,4,232,2013
1,1,232,2013
1,4,232,2013
2,4,232,2013
1,1,232,2013
1,3,232,2013
4,4,232,2013
2,2,232,2013
1,1,232,2013
2,2,232,2013
1,1,232,2013
1,2,232,2013
1,3,232,2013
1,2,232,2013
1,1,232,2013
1,1,232,2013
1,2,232,2013
4,4,232,2013
3,4,232,2013
1,3,232,2013
1,2,232,2013
1,1,232,2013
1,3,232,2013
1,1,232,2013
1,4,232,2013
4,4,232,2013
2,3,232,2013
1,4,232,2013
3,3,232,2013
1,4,232,2013
1,2,232,2013
1,2,232,2013
1,3,232,2013
1,4,232,2013
1,3,232,2013
2,4,232,2013
1,2,232,2013
4,4,232,2013
2,2,232,2013
2,3,232,2013
1,4,232,2013
2,2,232,2013
1,3,232,2013
1,2,232,2013
2,4,232,2013
3,4,232,2013
2,4,232,2013
1,1,232,2013
2,4,232,2013
1,4,232,2013
1,4,232,2013
1,1,232,2013
2,1,232,2013
1,2,232,2013
2,3,232,2013
1,1,232,2013
2,3,232,2013
4,4,232,2013
2,4,232,2013
2,4,232,2013
1,4,232,2013
4,4,232,2013
3,4,233,2013
4,4,233,2013
2,4,233,2013
1,2,233,2013
4,4,233,2013
2,4,233,2013
2,3,233,2013
4,4,233,2013
4,4,233,2013
2,3,233,2013
3,4,233,2013
3,4,233,2013
1,4,233,2013
3,4,233,2013
2,4,233,2013
3,3,233,2013
2,4,233,2013
3,4,233,2013
4,4,233,2013
4,4,233,2013
4,3,233,2013
4,4,233,2013
2,4,233,2013
4,4,233,2013
4,4,233,2013
2,4,233,2013
2,3,233,2013
1,4,233,2013
2,4,233,2013
1,3,233,2013
2,2,233,2013
1,2,233,2013
4,2,233,2013
1,2,233,2013
1,2,233,2013
4,4,233,2013
4,3,233,2013
3,3,233,2013
1,2,233,2013
4,4,233,2013
2,4,233,2013
2,4,233,2013
1,3,233,2013
4,4,233,2013
1,4,233,2013
4,4,233,2013
4,4,233,2013
4,4,233,2013
3,3,233,2013
4,4,233,2013
1,4,233,2013
1,4,233,2013
1,2,233,2013
2,4,233,2013
1,NA,233,2013
4,4,233,2013
2,4,233,2013
4,4,233,2013
1,2,233,2013
3,4,233,2013
1,1,233,2013
3,4,233,2013
2,2,233,2013
1,3,233,2013
3,4,233,2013
1,1,233,2013
2,3,233,2013
2,2,233,2013
2,4,233,2013
2,2,233,2013
1,2,233,2013
4,4,233,2013
3,4,233,2013
1,3,233,2013
1,2,233,2013
2,4,233,2013
2,3,233,2013
1,2,233,2013
4,4,233,2013
1,4,233,2013
3,4,233,2013
4,4,233,2013
2,3,233,2013
3,4,233,2013
1,4,233,2013
4,4,233,2013
4,4,233,2013
2,4,233,2013
4,4,233,2013
2,2,233,2013
1,3,233,2013
2,4,233,2013
1,2,233,2013
3,4,233,2013
4,4,233,2013
2,3,233,2013
4,4,233,2013
2,3,233,2013
3,4,233,2013
3,4,233,2013
3,4,233,2013
4,4,233,2013
1,3,233,2013
3,4,233,2013
4,4,233,2013
1,3,233,2013
2,3,233,2013
4,4,233,2013
4,4,233,2013
4,4,233,2013
3,4,233,2013
4,4,233,2013
4,4,233,2013
4,4,233,2013
2,3,233,2013
2,2,233,2013
4,4,233,2013
3,3,233,2013
3,4,233,2013
3,4,233,2013
2,3,233,2013
2,4,233,2013
1,2,233,2013
3,4,233,2013
4,4,233,2013
3,3,233,2013
2,4,233,2013
1,3,233,2013
4,4,233,2013
1,3,233,2013
2,2,233,2013
1,2,233,2013
1,3,233,2013
3,4,233,2013
2,4,233,2013
2,4,233,2013
4,4,233,2013
1,4,233,2013
4,3,233,2013
1,4,233,2013
4,4,233,2013
3,4,233,2013
2,3,233,2013
4,4,233,2013
4,4,233,2013
4,4,233,2013
4,4,233,2013
4,4,233,2013
1,2,233,2013
2,2,233,2013
1,4,233,2013
1,3,233,2013
2,4,233,2013
1,3,233,2013
1,4,233,2013
1,2,233,2013
1,4,233,2013
2,3,233,2013
1,2,233,2013
1,3,233,2013
1,3,233,2013
1,1,233,2013
1,2,233,2013
3,4,233,2013
4,4,233,2013
4,4,233,2013
4,4,233,2013
4,4,233,2013
3,4,233,2013
2,4,233,2013
3,4,233,2013
4,4,233,2013
3,4,233,2013
4,4,233,2013
4,4,233,2013
4,4,233,2013
3,4,233,2013
4,3,233,2013
1,2,233,2013
4,4,233,2013
2,3,233,2013
2,3,233,2013
1,4,233,2013
1,3,233,2013
2,4,233,2013
1,2,233,2013
2,4,233,2013
4,4,233,2013
3,4,233,2013
4,4,233,2013
1,3,233,2013
3,4,233,2013
1,3,233,2013
2,3,233,2013
2,4,233,2013
1,2,233,2013
2,2,233,2013
4,4,233,2013
3,3,233,2013
3,4,233,2013
3,3,233,2013
4,4,233,2013
2,4,233,2013
1,1,233,2013
4,2,233,2013
1,NA,233,2013
2,4,233,2013
1,1,233,2013
1,1,233,2013
1,2,233,2013
1,2,233,2013
1,3,233,2013
1,1,233,2013
2,4,233,2013
4,4,233,2013
2,3,233,2013
1,2,233,2013
1,2,233,2013
2,4,233,2013
1,2,233,2013
1,1,233,2013
2,1,233,2013
4,4,233,2013
2,4,233,2013
2,4,233,2013
4,4,233,2013
1,3,233,2013
2,4,233,2013
1,2,233,2013
1,4,233,2013
1,4,233,2013
1,2,233,2013
4,4,233,2013
1,1,233,2013
1,3,233,2013
1,2,233,2013
4,4,233,2013
2,3,233,2013
4,4,233,2013
4,4,233,2013
3,4,233,2013
3,4,233,2013
3,3,233,2013
3,4,233,2013
2,2,233,2013
1,2,233,2013
2,3,233,2013
1,2,233,2013
2,4,233,2013
2,2,233,2013
2,2,233,2013
1,2,233,2013
4,4,233,2013
1,3,233,2013
1,2,233,2013
2,4,233,2013
1,3,233,2013
1,2,233,2013
4,2,233,2013
1,1,233,2013
1,2,233,2013
1,2,233,2013
2,3,233,2013
2,2,233,2013
1,2,233,2013
2,4,233,2013
2,4,233,2013
2,4,233,2013
4,4,233,2013
4,4,233,2013
1,1,233,2013
1,1,233,2013
1,4,233,2013
1,4,233,2013
2,3,233,2013
3,4,233,2013
2,3,233,2013
1,1,233,2013
2,3,233,2013
4,4,233,2013
4,4,233,2013
2,2,233,2013
2,2,233,2013
1,2,233,2013
2,2,233,2013
4,4,233,2013
2,4,233,2013
3,3,233,2013
4,4,233,2013
2,4,233,2013
2,4,233,2013
1,4,233,2013
1,3,233,2013
1,2,233,2013
2,4,233,2013
2,2,233,2013
4,4,233,2013
2,4,233,2013
3,4,233,2013
2,3,233,2013
3,4,233,2013
3,3,233,2013
2,4,233,2013
1,1,233,2013
3,4,233,2013
3,4,233,2013
4,3,233,2013
3,4,233,2013
4,4,233,2013
2,3,233,2013
1,3,233,2013
4,4,233,2013
4,4,233,2013
1,3,233,2013
4,4,233,2013
2,3,233,2013
2,3,233,2013
2,4,233,2013
2,3,233,2013
2,2,233,2013
2,3,233,2013
2,4,233,2013
4,2,233,2013
3,3,233,2013
3,3,233,2013
3,4,233,2013
2,2,233,2013
1,2,233,2013
1,2,233,2013
4,4,233,2013
1,4,233,2013
2,2,233,2013
2,3,233,2013
2,2,233,2013
1,4,233,2013
2,4,233,2013
2,2,233,2013
1,3,233,2013
2,3,233,2013
